7,9245,9245,49670,25360
7,62486,62486,19135,16510
7,8870,6516,41619,11652
7,19885,19885,23692,9531
7,15037,15037,28490,22497
7,69829,69829,48479,11812
7,32218,32218,14637,53931
7,43057,43057,67,4015
7,63083,63083,29064,9702
7,4927,4927,8433,40494
7,20686,20686,31055,11962
8,23057,23057,34495,29499
8,61711,61424,7747,32827
8,23057,23057,8201,31757
8,31042,32806,29234,41891
8,47724,47724,9527,29555
8,8391,8391,527,1723
8,37096,37096,24582,52471
8,705,705,27280,3219
8,62244,4866,48117,8829
8,5355,5355,11974,30978
8,29482,64217,33425,1318
8,8391,8391,19758,32221
8,64217,64332,44583,22769
8,10102,10102,1951,51783
8,19367,19367,527,35541
8,47724,47724,9527,20199
8,64217,64332,14594,22769
8,7413,7413,47123,32827
8,47724,47724,4446,26871
8,22759,28460,24022,54314
8,25540,25540,52913,2643
8,119,119,47123,32827
8,15888,62707,41452,40825
8,9075,9075,527,10279
8,44298,44298,427,42241
8,11105,44343,49236,13263
8,38750,38750,52937,57247
8,71524,71524,10286,8778
8,30736,30736,25550,33683
8,5183,61424,47715,3950
8,26182,26182,27484,33683
8,51177,51177,20919,9888
8,42609,42609,29665,44144
8,25818,70052,10767,48093
8,13600,47608,19128,34875
8,61810,61810,9155,50002
8,24827,64332,8732,3681
8,37096,37096,42932,15176
8,64332,64332,2505,4743
8,49418,49418,4446,36000
8,33957,65812,44960,33888
8,61067,61067,10767,48093
8,23057,23057,30209,10279
8,12348,27737,29665,3681
8,62400,69526,45703,1169
8,70677,60775,52857,38259
8,17500,44343,49218,51906
8,62487,62487,31821,29499
8,21310,23661,27175,1169
8,70726,70726,47123,52471
9,39039,2743,10899,42944
9,4204,47576,28659,23226
9,32741,32741,44942,53074
9,45068,45068,24937,42944
9,28187,28187,30135,31703
9,44013,44013,43251,14986
9,68344,12343,26600,12929
9,44143,44143,19243,18438
9,26387,26387,35837,36630
9,8464,8464,44942,11097
9,16457,18462,9016,29649
9,52820,52820,19636,36161
9,16297,16297,41011,32546
9,24262,24262,6904,12929
9,40950,54577,26025,18862
9,3570,3570,2995,34185
9,22186,25009,49286,44864
9,20652,38448,14715,42944
9,55589,55589,52549,31712
9,58037,58037,44942,11097
9,53805,53805,26576,57073
9,1626,1626,9278,24900
9,21610,71795,47260,55341
9,34086,5045,32717,57913
9,9593,9593,50946,31923
9,43798,43798,14064,47219
9,53927,53927,29791,22179
9,70607,70607,37761,42131
9,17776,31391,28810,50678
9,8756,8756,13611,35774
9,24510,60187,50372,34420
9,63831,63831,30356,10130
9,42872,42872,13293,53074
9,33901,39029,47173,6578
9,59383,59383,2413,31670
9,36703,36703,26025,7136
9,18851,71192,38960,23374
9,53373,53373,21336,13362
9,9996,9996,13293,18163
9,6623,6623,51180,504
9,49934,31885,52340,25933
9,15383,15383,16836,29985
9,29657,29657,3722,40582
9,72220,72220,45708,25285
9,52751,52751,32679,55375
9,59236,59236,39634,26226
9,11049,23008,28810,11639
9,18653,18653,10493,49985
9,16457,19224,49284,50458
9,34966,34966,13638,4915
10,3913,3913,32842,39079
10,29136,29136,18977,6998
10,27881,27881,20533,44587
10,41249,41249,18249,1379
10,64423,64423,32151,41208
10,24975,24975,47494,10600
10,20253,16674,26884,49414
10,36222,36222,33772,28206
10,26187,32525,4247,10600
10,988,988,18977,54071
10,67318,67318,41416,53024
10,17020,17020,5596,8158
10,47805,47805,49801,47992
10,10885,10885,1173,37871
10,28424,28424,52700,1966
10,38536,38536,18413,41995
10,55341,55341,28338,49740
10,32814,32814,52743,58764
10,17832,30268,53809,25781
10,10856,26013,45892,6536
10,61202,45764,14237,14700
10,38829,60193,27998,20276
10,53621,53621,41999,33535
10,12356,12356,33511,45583
10,6299,6299,20798,31470
10,63476,63476,13565,13044
10,72443,72443,21223,31469
10,32431,32431,28543,17868
10,68830,68830,36607,43059
10,4758,4758,50617,35935
10,44641,44641,41162,57213
10,21985,21985,50734,39124
10,39869,39869,49133,47226
10,10669,28488,3391,46136
10,4773,4773,46811,30414
10,2829,2829,3997,34624
10,31331,31331,36061,19207
10,48871,62104,8198,31854
10,4084,4077,1747,16616
10,71928,71928,49354,44129
10,46440,46440,51012,13607
10,37405,37405,25225,13824
10,34837,34837,34417,50070
10,63550,63550,18489,14565
10,12731,33886,6369,25607
10,31413,1344,25011,11219
10,6565,6565,26034,19571
10,11084,11084,38749,29179
10,8012,8012,53497,11010
10,39583,13761,39011,12234
11,37565,37565,53702,18131
11,60849,56844,12358,43465
11,6188,6188,49755,27602
11,69967,73468,32516,27689
11,47649,19109,22624,6810
11,51702,41528,8068,3588
11,42977,42977,51703,27912
11,43105,43105,31749,22638
11,23053,23053,1080,11684
11,19905,19905,9802,26338
11,22760,22760,42861,40425
11,39958,39958,10559,18300
11,34151,5351,41755,52827
11,46701,41034,40602,57204
11,64627,49426,26966,52679
11,57238,57238,18936,4921
11,44670,69971,26568,38842
11,56605,56605,27737,24030
11,14687,14687,16218,46334
11,24568,24568,19472,12187
11,34926,34926,11996,6270
11,67289,30609,26313,19745
11,54384,54384,33221,24623
11,54849,54849,24891,36943
11,73468,73468,48846,16611
11,6188,6188,5342,11901
11,55286,55286,48474,49036
11,4999,62468,42990,26187
11,54849,54849,12191,36943
11,30049,53465,36232,44600
11,34321,34321,11491,50060
11,44752,23082,8732,28414
11,27183,27183,24825,20360
11,69119,69119,30797,47654
11,56276,56276,22073,48215
11,60522,60522,28796,11901
11,56274,56274,40870,10501
11,34535,31059,29828,46741
11,58798,58798,48757,9450
11,17829,17472,9650,15265
11,25066,25066,13421,49333
11,9619,41088,12768,38942
11,14786,39777,16517,3899
11,53706,53706,12530,36709
11,61458,61458,9802,16611
11,17674,23283,35941,36675
11,54849,41026,40602,37393
11,66321,66321,48099,31786
11,38140,5603,19753,40690
11,55686,55686,8028,27089
12,37922,37922,29689,49700
12,56069,56069,5751,51485
12,47364,47364,8970,27975
12,58629,58629,13193,22893
12,41210,41210,38512,47201
12,38447,38447,53771,12482
12,3540,3540,35958,48273
12,48018,44699,9941,2643
12,54750,54750,22748,41579
12,72835,72835,44036,17287
12,19126,19126,12179,1167
12,18829,18829,41943,43246
12,27133,27133,45929,45994
12,9519,9519,24904,18728
12,60959,60959,48915,27119
12,1380,1380,18861,17822
12,47002,20256,34080,3119
12,13076,13076,25435,49440
12,28780,17449,10785,46566
12,46048,46048,5363,13003
12,43086,13867,16250,51253
12,33742,2340,20395,2328
12,25614,25614,8138,37732
12,24709,38694,49303,12621
12,19494,19494,51301,9739
12,63254,55085,44623,42742
12,9041,20332,44097,37701
12,56432,56432,22358,39468
12,859,29630,23496,20648
12,714,714,4653,41583
12,8442,44130,41300,2328
12,15316,15316,33163,114
12,37649,70891,43423,19727
12,300,9654,1427,18065
12,48651,48651,28762,46905
12,23129,23129,20395,17443
12,40147,33100,29086,4185
12,38755,38755,22098,49851
12,58332,22332,49946,21848
12,60173,60173,11262,20118
12,62555,35584,1264,41583
12,497,497,4940,29565
12,917,57570,48096,31208
12,3645,3645,18896,39917
12,29297,29297,19009,18777
12,10948,10948,29854,21386
12,73118,73118,31506,32201
12,47006,47006,39115,31847
12,42183,57659,28487,14852
12,60939,15777,49395,36459
13,12897,43951,50830,49905
13,1191,59494,7171,36539
13,8376,3327,45785,36539
13,39869,58102,23177,1782
13,8376,8376,1818,48209
13,9474,9474,15112,12516
13,12897,12897,46836,4862
13,58781,38664,53973,21942
13,33833,33833,2526,20772
13,22240,22240,32583,29638
13,60868,60868,21878,51371
13,30001,30001,42161,21126
13,12815,14390,49076,36539
13,12897,61267,37368,18868
13,18250,35534,7171,49905
13,63355,63355,16189,41414
13,17815,17815,21167,22804
13,27398,27398,9835,48794
13,26460,26460,17723,40994
13,57920,57920,2931,21110
13,1130,1130,5777,35319
13,14736,14789,33440,15060
13,2124,2124,31350,55477
13,12326,12326,17303,5813
13,52091,55313,43574,49236
13,1805,1805,11710,33928
13,31071,31071,14505,1355
13,29263,29263,17723,35787
13,6605,6605,5528,56686
13,20846,20846,13887,51422
13,26460,26460,53373,5654
13,27129,27129,10603,35319
13,58102,58102,31138,23361
13,9510,50138,49076,28246
13,13670,13670,53973,45516
13,22240,22240,50830,36273
13,18164,18164,46253,56667
13,16443,16443,41260,9575
13,8706,8706,36639,54526
13,64788,55145,28982,41414
13,4178,43114,49691,13404
13,33288,33288,35779,34739
13,22248,22248,23835,19379
13,22240,22240,14588,13547
13,12897,70900,24587,1355
13,13633,13633,42553,43382
13,48532,48532,32583,30167
13,3449,44311,19843,57815
13,50270,55879,7563,40249
13,9732,61311,41165,25469
14,73583,41088,32313,32863
14,46237,46237,7941,12651
14,2599,5066,48213,39893
14,45193,45094,15081,11481
14,26970,63119,2943,45315
14,45990,45990,18551,17537
14,30910,45881,30811,50205
14,23696,23696,20674,42530
14,53788,53788,28583,4256
14,65122,65122,37859,21587
14,67455,35086,50974,28067
14,54072,14512,24390,35569
14,25201,36878,18161,34589
14,29673,59310,20176,8168
14,15885,15885,220,3576
14,42158,43821,25128,32471
14,45544,45544,38778,34864
14,13932,16716,33861,43687
14,33668,33668,15916,2478
14,46775,56414,15120,24761
14,53690,53690,35374,26386
14,71486,71486,45348,28099
14,20444,20444,33984,2479
14,90,70808,1503,49175
14,19824,19824,33528,24779
14,28825,25663,23453,4575
14,40889,44826,32136,29031
14,23869,45689,25916,861
14,51411,36684,14081,16878
14,54317,20658,39914,3591
14,23185,23185,23496,7967
14,29440,69599,12650,51365
14,57953,7614,31312,29716
14,18444,18444,27868,1917
14,11893,11893,10392,47374
14,45280,61342,51213,12534
14,66529,66529,26581,1939
14,67379,67379,47783,16878
14,23042,23042,25897,50966
14,1595,1595,21111,17532
14,69290,26026,33499,39393
14,39234,39234,36374,6062
14,26874,44793,16127,13667
14,29566,29566,1891,21316
14,55544,55544,12140,58033
14,44162,44162,12468,14465
14,40889,47395,24050,7460
14,1103,29813,9476,31953
14,27582,55141,53547,30586
14,22580,72947,42392,22307
15,53125,53125,51022,40779
15,51171,51171,3971,40779
15,43748,9186,42638,48309
15,70731,70731,21267,47665
15,51385,51385,23878,47665
15,13957,13957,19741,48309
15,71611,71611,516,48309
15,58054,58054,24458,40779
15,70705,70705,42638,40779
15,32559,32559,9565,47665
15,47324,47324,33516,32673
15,73017,73017,19507,2968
15,62297,62297,22846,47665
15,2827,2827,49624,32673
15,64557,64557,17319,47665
15,64557,64557,3245,40779
15,46336,46336,17959,32673
15,70876,70876,42638,3926
15,44769,44769,13491,32673
15,12916,48841,27736,32673
15,46701,46701,42638,15574
15,62756,62756,42638,600
15,11102,11102,4823,48309
15,8774,8774,42638,48309
15,65549,65549,49624,32673
15,71618,71618,42638,27933
15,41231,41231,23931,48309
15,44191,44191,49624,32673
15,14783,14783,4823,5713
15,40416,40416,42638,3926
15,73675,73675,11065,32673
15,39047,39047,1670,10071
15,43407,43407,17959,8269
15,23844,23844,11065,32673
15,23837,23837,10393,48687
15,49021,49021,34340,22481
15,33447,33447,165,32673
15,49906,49906,14691,34992
15,25767,25767,30009,32673
15,6004,6004,42638,43632
15,23940,23940,48725,48309
15,66892,66892,37570,1280
15,44191,44191,23983,32673
15,25006,25006,12758,32673
15,20798,20798,16676,48309
15,26891,52693,30242,14576
15,65844,65844,4823,55996
15,2859,2859,42638,47665
15,63903,26196,8392,33191
15,10495,10495,28584,40779
16,15113,59987,31359,11559
16,32910,32910,17764,58081
16,6551,19851,33319,7862
16,3403,3403,16436,58081
16,7085,8376,10068,13667
16,25858,25858,4626,2764
16,9288,9288,19754,42615
16,39218,39218,9435,58820
16,32492,26381,53226,58081
16,19851,19851,16238,13356
16,36637,36637,28796,24874
16,19851,19851,46028,41752
16,5230,61167,35097,46349
16,50691,50691,19041,15260
16,36224,32700,4251,52963
16,33059,33059,2725,32593
16,24744,2100,16436,15298
16,25440,23835,11263,34697
16,30315,30315,50549,49845
16,49161,49161,21037,14157
16,73444,73444,16238,2339
16,9755,9755,16081,11812
16,16296,16296,2610,14968
16,22866,10244,19972,38292
16,38609,50333,50549,36155
16,47704,35465,2725,15916
16,64262,64262,50841,7437
16,19851,20561,14641,41752
16,54063,62,42769,50297
16,58415,48091,1501,41752
16,1503,53693,33789,11559
16,16327,55676,16290,30156
16,37138,37138,24910,29676
16,25269,25269,16436,747
16,61167,50691,25675,2434
16,73670,33178,13530,9509
16,41947,41947,51206,42615
16,1714,71080,37441,15298
16,16327,28450,8020,1754
16,22814,22814,5069,33905
16,47712,3897,45956,14651
16,4967,66124,17428,22462
16,45452,5151,17736,57860
16,65913,69009,1501,35293
16,49543,73693,2610,13219
16,30556,30556,21402,49640
16,61167,61167,9339,47936
16,6629,6629,29083,54625
16,61167,8016,31178,2479
16,43966,61167,21853,38789
17,32510,35632,30190,10548
17,8599,10012,41685,15585
17,49688,49688,33054,54483
17,66302,66302,6356,55814
17,45407,49716,26285,19506
17,19476,46732,14241,50110
17,7012,55556,51745,11579
17,660,660,30896,4704
17,57181,57181,12364,44025
17,57132,59385,8550,26764
17,59761,59761,27396,35795
17,28143,28143,33114,36771
17,57386,57386,11481,32710
17,64332,37503,15576,24095
17,31103,39019,18410,34771
17,1976,5596,31822,19083
17,68179,40848,37824,5750
17,35917,35917,43099,25767
17,3859,7688,35616,23712
17,33720,60775,19128,18806
17,27396,27396,35309,21363
17,64332,53224,43555,41068
17,45425,45425,53682,40224
17,31071,31071,23786,57528
17,60230,60230,5507,30912
17,24118,24118,45152,16768
17,50130,50130,6610,41052
17,69807,69807,34193,16766
17,33138,23275,41419,44681
17,68844,68844,30865,598
17,2290,2290,16127,36948
17,69876,69876,18744,32189
17,47682,38289,37609,12153
17,44355,44355,31489,52485
17,11692,22178,14541,45496
17,52496,52496,14918,35442
17,57804,57804,3796,5778
17,73547,73547,44062,26428
17,2317,24989,28243,1982
17,68568,68568,26298,49856
17,29147,49805,41386,50999
17,65505,67577,52676,2838
17,69293,69293,24022,2932
17,42402,42402,27449,29398
17,29626,6519,44048,17344
17,35433,18861,5965,42710
17,15338,48830,19128,10467
17,19156,37587,42521,23221
17,42801,42801,3796,3296
17,30798,14546,5340,40143
18,68422,68422,44966,13142
18,60318,60318,2074,33272
18,28253,27490,24686,27876
18,33686,33686,13355,19833
18,41245,41245,7155,13142
18,109,39343,18037,48675
18,37383,37383,6646,42820
18,58723,58723,34966,4583
18,58749,58749,24930,30869
18,45717,67286,27421,24863
18,16964,16964,41314,2001
18,30043,30043,16127,19958
18,58765,58765,10953,45516
18,63813,63813,40945,40118
18,11294,65666,10099,37104
18,71254,27961,37240,32588
18,15618,15618,40601,18311
18,63813,26803,9955,56705
18,46783,46783,16654,28120
18,25001,25001,5127,51159
18,67473,26735,40601,6686
18,65469,65469,39413,35070
18,66752,66752,17484,34365
18,50223,50223,37851,26143
18,58857,58857,12020,20941
18,56131,50703,21987,28803
18,69881,69881,28166,8299
18,2373,62257,10099,58982
18,7503,7503,25845,3590
18,1964,1964,17215,43520
18,31515,31515,27635,34441
18,4302,4302,15677,48675
18,7768,9174,36242,19438
18,50223,12716,3848,54239
18,67138,50938,17030,25546
18,54285,54285,46597,33589
18,25757,25757,44966,24914
18,50369,50369,49540,48376
18,6821,6821,7870,17807
18,54484,54484,51418,12580
18,63813,63813,16643,582
18,61620,61620,21842,27032
18,49489,30103,20944,26515
18,58857,58857,53146,48870
18,18879,18879,32739,51279
18,18418,42891,34579,10428
18,66752,55833,14456,39113
18,62621,62621,32706,47213
18,72094,72094,35162,35844
18,73320,73320,8556,28467
19,54447,12199,15423,58133
19,42337,58107,9773,53953
19,17253,40081,42041,56534
19,57697,57697,24316,30226
19,20927,20927,51658,46273
19,25246,18640,33598,12988
19,2314,59455,2391,34913
19,52964,52964,38901,39967
19,33885,33885,8744,53301
19,11538,52731,53274,9531
19,57750,57750,29804,14173
19,25308,25308,7930,39967
19,63747,63747,6216,58499
19,15548,15548,6679,51714
19,63528,63528,7234,20134
19,56887,6673,7024,29666
19,43430,43430,24316,1781
19,69334,45995,29564,11487
19,15281,15281,26672,26295
19,266,59724,4816,41861
19,35195,60852,52370,42809
19,47914,32024,39964,21933
19,44185,69746,33739,54695
19,5487,5487,25460,56379
19,1709,1709,39937,567
19,28511,28511,1188,45688
19,51813,51813,45578,24038
19,12743,68324,12504,14244
19,54131,23910,18054,7791
19,51218,51218,39937,55927
19,14887,14887,10853,58800
19,53536,53536,46252,50106
19,65765,40428,3226,49313
19,32345,32345,25955,37468
19,3388,3388,20937,32784
19,68178,8981,11907,29157
19,42337,19571,15378,57839
19,231,231,28641,23516
19,22472,58238,48204,41515
19,33717,52697,40004,44926
19,50310,50310,19996,8289
19,34254,14193,19040,49313
19,33717,66785,39131,3752
19,39265,55449,19930,50787
19,67366,67366,39131,43473
19,27623,27623,38802,58189
19,54030,54030,6569,49374
19,29950,29950,34922,35886
19,70128,70128,8017,53636
19,68133,24546,30461,44470
20,59465,27938,20118,52891
20,5861,19112,36742,35103
20,70309,70309,4716,23557
20,64088,64088,3819,47210
